,Epoch,Scramble Depth,Time,isSolved,Move Count,Nodes Generated,Search Iterations
48,1000,49,0.10560894012451172,True,9,1394,11
49,1000,50,1.6643857955932617,True,12,19223,95
50,1000,51,17.005696058273315,False,,171971,801
51,1000,52,16.93152666091919,False,,164149,801
52,1000,53,16.972235202789307,False,,168422,801
53,1000,54,17.120988607406616,False,,167323,801
54,1000,55,16.872398853302002,False,,170606,801
55,1000,56,16.974584341049194,False,,164386,801
56,1000,57,17.037331342697144,False,,169742,801
57,1000,58,16.936179876327515,False,,166941,801
58,1000,59,16.81580138206482,False,,166064,801
59,1000,60,17.137191772460938,False,,167528,801
0,2000,1,0.0050122737884521484,True,1,13,3
1,2000,2,0.009228706359863281,True,2,65,4
2,2000,3,0.005031585693359375,True,1,13,3
3,2000,4,0.033071279525756836,True,4,433,6
4,2000,5,0.01850748062133789,True,3,215,5
5,2000,6,0.009199142456054688,True,2,65,4
6,2000,7,0.0051043033599853516,True,1,13,3
7,2000,8,0.009116888046264648,True,2,65,4
8,2000,9,0.07428240776062012,True,7,970,9
9,2000,10,0.027832984924316406,True,4,344,6
10,2000,11,0.04291987419128418,True,5,555,7
11,2000,12,0.0568239688873291,True,6,723,8
12,2000,13,0.04832291603088379,True,5,651,7
13,2000,14,0.11601448059082031,True,10,1539,12
14,2000,15,0.04260587692260742,True,5,553,7
15,2000,16,0.029087066650390625,True,4,356,6
16,2000,17,17.109952688217163,False,,169021,801
17,2000,18,0.08779239654541016,True,8,1130,10
18,2000,19,0.11207938194274902,True,9,1490,11
19,2000,20,17.020775079727173,False,,168528,801
20,2000,21,0.10657501220703125,True,9,1419,11
21,2000,22,0.0861961841583252,True,8,1129,10
22,2000,23,0.7514989376068115,True,7,9252,48
23,2000,24,0.12122344970703125,True,10,1565,12
24,2000,25,0.04393935203552246,True,5,563,7
25,2000,26,0.1257033348083496,True,10,1658,12
26,2000,27,3.2733380794525146,True,13,35703,177
27,2000,28,0.009510040283203125,True,2,65,4
28,2000,29,16.905128240585327,False,,163398,801
29,2000,30,17.007719039916992,False,,168129,801
30,2000,31,0.04365348815917969,True,5,564,7
31,2000,32,17.127615451812744,False,,170850,801
32,2000,33,2.955716133117676,True,13,32609,163
33,2000,34,17.135671854019165,False,,168315,801
34,2000,35,1.0872721672058105,True,15,13160,67
35,2000,36,16.884134531021118,False,,163774,801
36,2000,37,3.4911739826202393,True,13,38856,188
37,2000,38,17.219693899154663,False,,168158,801
38,2000,39,16.857910633087158,False,,165962,801
39,2000,40,0.02828216552734375,True,4,338,6
40,2000,41,16.963708639144897,False,,165419,801
41,2000,42,16.87399649620056,False,,164236,801
42,2000,43,17.209991693496704,False,,174190,801
43,2000,44,17.076762199401855,False,,168588,801
44,2000,45,16.674025774002075,False,,163830,801
45,2000,46,16.84110927581787,False,,163870,801
46,2000,47,17.10212802886963,False,,170351,801
47,2000,48,17.0051851272583,False,,167997,801
48,2000,49,17.127434253692627,False,,165325,801
49,2000,50,17.052377939224243,False,,168053,801
0,3000,1,0.005204916000366211,True,1,13,3
1,3000,2,0.0022487640380859375,True,0,3,2
2,3000,3,0.0049953460693359375,True,1,13,3
3,3000,4,0.0023784637451171875,True,0,3,2
4,3000,5,0.018795013427734375,True,3,215,5
5,3000,6,0.027834177017211914,True,4,332,6
6,3000,7,0.09836721420288086,True,5,1324,10
7,3000,8,0.008434772491455078,True,2,42,4
8,3000,9,0.042881011962890625,True,5,542,7
9,3000,10,0.028647184371948242,True,4,343,6
10,3000,11,0.01856088638305664,True,3,215,5
11,3000,12,0.0885622501373291,True,8,1158,10
12,3000,13,0.04361677169799805,True,5,564,7
13,3000,14,0.1158287525177002,True,10,1545,12
14,3000,15,0.018467426300048828,True,3,215,5
15,3000,16,0.05375337600708008,True,6,701,8
16,3000,17,0.06724309921264648,True,7,874,9
17,3000,18,0.03380894660949707,True,4,447,6
18,3000,19,0.06891727447509766,True,7,890,9
19,3000,20,0.08912062644958496,True,8,1170,10
20,3000,21,17.169891595840454,False,,167995,801
21,3000,22,0.06587529182434082,True,6,889,8
22,3000,23,0.10724902153015137,True,9,1398,11
23,3000,24,1.5118324756622314,True,10,17620,85
24,3000,25,0.005043506622314453,True,1,13,3
25,3000,26,0.19393277168273926,True,10,2582,16
26,3000,27,16.727357864379883,False,,162886,801
27,3000,28,17.066394805908203,False,,171040,801
28,3000,29,17.01471185684204,False,,166161,801
29,3000,30,0.08922624588012695,True,8,1162,10
30,3000,31,0.10540580749511719,True,9,1383,11
31,3000,32,17.011950731277466,False,,164119,801
32,3000,33,0.11190152168273926,True,9,1485,11
33,3000,34,17.247700452804565,False,,168679,801
34,3000,35,16.885884761810303,False,,163330,801
35,3000,36,0.09144830703735352,True,8,1192,10
36,3000,37,17.266793489456177,False,,168565,801
37,3000,38,0.33443117141723633,True,10,4254,25
38,3000,39,17.027094841003418,False,,166972,801
39,3000,40,0.12194442749023438,True,10,1589,12
40,3000,41,0.08051443099975586,True,7,1088,9
41,3000,42,3.1492159366607666,True,14,35193,168
42,3000,43,17.108569860458374,False,,166097,801
43,3000,44,17.078497886657715,False,,165053,801
44,3000,45,17.09890842437744,False,,165441,801
45,3000,46,16.98832106590271,False,,166885,801
46,3000,47,17.090505123138428,False,,166579,801
47,3000,48,16.867797136306763,False,,164315,801
48,3000,49,0.01850438117980957,True,3,215,5
49,3000,50,17.28571391105652,False,,168359,801
50,3000,51,0.1364607810974121,True,11,1768,13
51,3000,52,17.006737232208252,False,,166245,801
52,3000,53,16.951918840408325,False,,167212,801
53,3000,54,0.09053850173950195,True,8,1197,10
54,3000,55,16.95760488510132,False,,164770,801
55,3000,56,17.274691581726074,False,,167127,801
56,3000,57,16.948598861694336,False,,167437,801
57,3000,58,17.166572093963623,False,,168267,801
58,3000,59,17.139219522476196,False,,167538,801
59,3000,60,17.067506074905396,False,,165827,801
60,3000,61,16.91760277748108,False,,165950,801
61,3000,62,17.18134593963623,False,,168010,801
62,3000,63,17.072728157043457,False,,164639,801
63,3000,64,17.334455966949463,False,,172895,801
